date,open,close,high,low,p_n_l
2023-06-22,30018.47239997,30057.9147985,30439.99859972,28445.78346616,0.13139242
2023-06-21,27895.08568017,30018.4728,30579.9998,27893.76484297,7.61605912
2023-06-20,26702.53923773,27894.04578185,28188.9958,26241.02,4.61375576
2023-06-19,26508.25375312,26663.84127061,26900.22414037,26286.63930549,1.16010537
2023-06-18,26292.0055532,26358.06,26700.99999996,26200.10895557,-0.16674507
2023-06-17,26164.52676001,26402.08417417,26701.0,26045.5386,-0.1471791
2023-06-16,25512.19600001,26440.99979996,26440.99979996,25341.43444425,2.80326516
2023-06-15,25061.04800004,25720.0,25754.46434687,24809.56073579,2.63723439
2023-06-14,26079.928,25059.1319549,26345.4912,25058.5054831,-3.1446064
2023-06-13,25830.14141032,25872.72739659,26639.89,25830.14141032,-0.1176407
2023-06-12,26031.87801494,25903.20010175,26313.04204,25116.4368903,0.19701987
2023-06-11,25892.46850434,25852.26600002,26399.46720222,25515.35376363,1.17750296
2023-06-10,26388.27000012,25551.39753701,26679.23411628,25107.807,-3.17138055
2023-06-09,26603.73371925,26388.2700001,26871.86388876,26316.48787375,-0.82863309
2023-06-08,26236.89169175,26608.75898059,26900.1149165,26236.89169175,1.47506617
2023-06-07,27188.99999999,26221.96760764,27251.99203662,26141.0002,-3.5567045200000003
2023-06-06,26056.57335957,27189.0,27189.0,25473.84,4.226325
2023-06-05,27008.32141242,26086.49973999,27251.99203662,25460.82891725,-3.7964613
2023-06-04,27148.79376532,27115.94614,27316.0,26867.32304891,-0.1209910999999999
2023-06-03,27202.43649476,27148.79376533,27292.19432762,26640.16104037,0.22501954
2023-06-02,26820.0,27087.84083037,27236.14131998,26600.77348279,0.99866081
2023-06-01,27190.64,26820.0,27389.9998,26515.50464423,-1.36311613
2023-05-31,27621.07900002,27190.64,28153.7534,26821.00000004,-2.1910485399999997
2023-05-30,27819.84697198,27799.74592647,28203.01456,27552.4842,-0.07225434
2023-05-29,28199.0,27819.84697198,28477.799,27036.47674301,-1.34456126
2023-05-28,26824.99658798,28198.9998,28198.9998,26684.6200155,5.12210023
2023-05-27,26760.15189089,26824.99658798,26935.40057,26550.30165836,0.24231812
2023-05-26,26347.00216643,26760.15189089,26999.25303984,26286.63930549,1.0072379100000002
2023-05-25,26232.59173679,26493.3013166,26518.30427585,26000.0002,-0.09428566
2023-05-24,27052.75235725,26518.30427585,27277.11874349,26202.06816212,-1.97557747
2023-05-23,26754.45380834,27052.75235725,27543.00099996,26754.45380834,1.11494988
2023-05-22,26814.01540997,26754.45360835,27010.77969062,26513.3467996,-0.81594784
2023-05-21,27002.95300001,26974.5518815,27466.08592857,26742.67839999,0.13445092
2023-05-20,27145.65212604,26938.33304562,27150.0,26742.67839999,0.25782395
2023-05-19,27000.72936787,26869.05817915,27564.72,26634.87240175,-0.52468574
2023-05-18,27384.99999991,27010.77989062,27513.30582812,26480.65499911,-0.9203847
2023-05-17,26913.46003875,27261.692335,27384.99999999,26480.65479912,1.29389642
2023-05-16,27132.34853926,26913.46003875,27397.7228,26764.2161975,-0.91574723
2023-05-15,26774.71059188,27162.19710751,27648.98788525,26670.0002,0.60836508
2023-05-14,26734.96095775,26997.951,27262.04275937,26644.8221245,0.295126
2023-05-13,26870.07257211,26918.50748485,26920.862,26640.02180085,0.18025598
2023-05-12,27086.1588112,26870.07257211,27746.69698218,26037.946,0.09782289
2023-05-11,27455.70962864,26843.81317952,28063.69656443,26140.0,-2.66955189
2023-05-10,27505.45584237,27580.07766308,28215.95276,27050.0,0.28943705
2023-05-09,27530.33264928,27500.481081,28215.95296,27376.11204661,-0.10842067
2023-05-08,28633.93931475,27530.32964925,29004.59192564,27222.06619999,-3.2431786499999995
2023-05-07,28899.99999999,28453.11500001,29081.18717712,28152.79453628,-1.54631488
2023-05-06,29374.49624182,28899.99999999,29904.99959996,28433.5864,-0.84558133
2023-05-05,28925.0,29146.457,29636.0,28518.5767887,0.22443864
2023-05-04,28752.90773762,29081.18757712,29458.09531435,28151.88526187,1.14244037
2023-05-03,28562.412,28752.70506811,29237.6496,28087.50292325,0.34889955
