date,open,close,high,low,volume,p_n_l
2021-01-04 02:00:00,33242.23,33502.99,33647.69,33015.0,9932.02,0.7844239089856329
2021-01-04 03:00:00,33503.04,33562.22,33583.07,33222.0,7468.749,0.17664068693467905
2021-01-04 04:00:00,33562.23,33324.51,33653.56,33250.0,7728.847,-0.7082962008186021
2021-01-04 05:00:00,33324.51,32922.5,33411.31,32901.0,9697.308,-1.206349320665186
2021-01-04 06:00:00,32922.5,33265.89,33513.61,32922.5,13157.654,1.0430252866580587
2021-01-04 07:00:00,33265.89,32186.58,33311.96,31692.1,40176.196,-3.244494585895636
2021-01-04 08:00:00,32187.38,32129.54,32642.7,31546.0,25222.138,-0.1796977573197947
2021-01-04 09:00:00,32131.93,31179.96,32247.75,30400.0,46647.612,-2.962691627922758
2021-01-04 10:00:00,31179.96,30279.53,31341.81,27800.0,78494.179,-2.887848477034609
2021-01-04 11:00:00,30279.43,30760.39,30930.0,29450.0,35147.58,1.5884050657492532
2021-01-04 12:00:00,30757.33,31225.59,31441.68,30472.48,27295.466,1.5224338393482086
2021-01-04 13:00:00,31230.48,31424.22,31425.6,30620.0,19940.016,0.6203554988588122
2021-01-04 14:00:00,31424.18,32107.19,32135.0,31403.58,22653.383,2.1735173360132176
2021-01-04 15:00:00,32107.15,31758.38,32190.01,31558.18,20475.538,-1.086268946325041
2021-01-04 16:00:00,31755.02,31341.04,31940.0,30761.0,32801.34,-1.3036678925095924
2021-01-04 17:00:00,31341.03,31063.98,31552.0,30661.66,17431.343,-0.8839849870919982
2021-01-04 18:00:00,31063.98,31195.83,31500.0,31050.0,10958.465,0.42444657767614513
2021-01-04 19:00:00,31195.83,31689.27,31914.36,31119.94,10761.474,1.5817498684920346
2021-01-04 20:00:00,31691.15,31277.46,31863.98,31240.0,9937.171,-1.305380208670251
2021-01-04 21:00:00,31277.47,31048.19,31615.57,30900.0,10754.976,-0.7330516183054527
2021-01-04 22:00:00,31048.19,31366.58,31520.0,30998.76,5113.426,1.0254704058433135
2021-01-04 23:00:00,31366.58,32031.07,32075.19,31200.0,15672.163,2.1184649394355324
2021-01-05 00:00:00,32029.55,32496.46,32900.0,32026.31,24784.567,1.4577476111902912
2021-01-05 01:00:00,32500.0,32837.22,32847.26,32317.91,12645.212,1.0376000000000036
2021-01-05 02:00:00,32837.23,32358.11,32880.76,32267.35,8991.988,-1.4590755675798555
2021-01-05 03:00:00,32358.11,31217.58,32593.41,31155.17,24813.712,-3.5247114247401927
2021-01-05 04:00:00,31218.96,30891.77,31575.46,30425.0,30802.146,-1.0480490061167915
2021-01-05 05:00:00,30891.76,30460.81,31401.45,30004.09,33175.152,-1.3950322027621511
2021-01-05 06:00:00,30460.8,31136.47,31287.0,29900.0,28394.012,2.21816235949155
2021-01-05 07:00:00,31134.44,30844.23,31341.0,30780.0,11490.751,-0.9321189011268524
2021-01-05 08:00:00,30844.25,31224.1,31549.9,30840.0,14310.962,1.2315099248644352
2021-01-05 09:00:00,31223.45,31604.61,31850.0,31188.2,12863.683,1.2207491484765454
2021-01-05 10:00:00,31603.68,31382.84,31719.93,31120.0,12353.254,-0.6987793826541724
2021-01-05 11:00:00,31382.85,31824.53,31824.53,31313.0,9283.318,1.4073928913403349
2021-01-05 12:00:00,31816.47,31618.0,32100.0,31589.92,15838.729,-0.6237964173901164
2021-01-05 13:00:00,31618.0,31488.97,31935.55,31451.0,8201.125,-0.40809032829400604
2021-01-05 14:00:00,31498.73,32399.95,32450.05,31142.74,23345.963,2.8611312265605666
2021-01-05 15:00:00,32402.11,32133.79,32422.0,31964.27,12967.911,-0.8280942197900065
2021-01-05 16:00:00,32130.05,32518.32,32743.31,31802.25,21808.403,1.2084326043688087
2021-01-05 17:00:00,32518.32,32793.8,32858.0,32290.61,11416.931,0.8471532354685088
2021-01-05 18:00:00,32793.79,33411.5,33488.0,32694.77,23785.354,1.8836188192947478
2021-01-05 19:00:00,33411.5,33747.0,34300.0,33146.63,31427.188,1.0041452793199945
2021-01-05 20:00:00,33747.0,34017.0,34103.22,33405.0,18253.254,0.8000711174326608
2021-01-05 21:00:00,34017.01,33744.79,34060.0,33505.27,12576.268,-0.8002467001068029
2021-01-05 22:00:00,33742.93,34261.16,34500.0,33738.66,16397.561,1.535818021730784
2021-01-05 23:00:00,34261.2,33999.52,34358.1,33718.5,13793.389,-0.7637794356298095
2021-01-06 00:00:00,33999.51,33962.7,34164.2,33356.46,19544.217,-0.1082662661903214
2021-01-06 01:00:00,33962.7,33863.93,34060.0,33555.91,9662.571,-0.2908190456000165
2021-01-06 02:00:00,33863.93,33920.64,34187.56,33795.0,11385.478,0.16746431970535944
2021-01-06 03:00:00,33914.96,34182.5,34244.66,33683.38,10633.755,0.7888554195552667
2021-01-06 04:00:00,34182.5,35470.73,35948.66,34173.2,50989.757,3.768682805529154
2021-01-06 05:00:00,35470.73,35069.72,35716.25,34611.25,22948.647,-1.1305377701558494
2021-01-06 06:00:00,35069.73,35240.96,35343.0,34869.35,11836.164,0.48825582632086395
2021-01-06 07:00:00,35240.97,34718.61,35399.99,34400.0,15694.147,-1.4822520492483622
2021-01-06 08:00:00,34716.88,34660.7,35060.73,34037.29,21047.6,-0.16182329748525873
2021-01-06 09:00:00,34660.7,33985.94,34666.45,33650.0,25066.708,-1.946758143949761
2021-01-06 10:00:00,33986.65,34462.55,34600.0,33900.0,11421.793,1.4002556886306872
2021-01-06 11:00:00,34462.54,34994.66,35350.0,34380.65,21050.234,1.5440533402355212
2021-01-06 12:00:00,34994.67,35024.99,35178.89,34495.57,14565.365,0.08664176573175204
2021-01-06 13:00:00,35024.99,34626.09,35195.53,34350.0,12953.919,-1.1389011103215203
2021-01-06 14:00:00,34632.27,34242.47,34650.0,34113.48,13214.263,-1.1255398505497782
2021-01-06 15:00:00,34242.48,34606.4,34854.04,34170.01,11488.651,1.0627734907051072
2021-01-06 16:00:00,34606.39,34651.04,35142.02,34371.33,18960.224,0.12902241464654782
2021-01-06 17:00:00,34651.03,34961.62,35124.99,34575.38,10006.682,0.896336992002846
2021-01-06 18:00:00,34961.61,35247.26,35250.0,34956.71,12533.658,0.8170390322413684
2021-01-06 19:00:00,35248.99,34861.7,35749.67,34685.0,21377.619,-1.0987265167030345
2021-01-06 20:00:00,34861.71,36131.01,36377.95,34330.0,46571.902,3.64095737128214
2021-01-06 21:00:00,36131.02,35924.05,36674.97,35700.06,25837.11,-0.5728318768747572
2021-01-06 22:00:00,35921.59,36053.01,36438.2,35729.05,8796.716,0.3658524024131603
2021-01-06 23:00:00,36053.0,36823.68,37037.51,36009.61,16432.65,2.1376307103431067
2021-01-07 00:00:00,36825.77,37225.11,37440.0,36500.0,24004.608,1.084403666236996
2021-01-07 01:00:00,37225.12,36975.46,37321.8,36722.02,12656.726,-0.6706761455705273
2021-01-07 02:00:00,36971.87,37032.85,37162.61,36532.05,11711.221,0.16493620690540112
2021-01-07 03:00:00,37026.75,37555.54,37795.42,36978.07,16777.67,1.4281296630139044
2021-01-07 04:00:00,37554.98,37540.0,37656.14,37149.45,11462.608,-0.03988818526864666
2021-01-07 05:00:00,37536.51,37409.99,37790.36,37208.16,12163.965,-0.3370585065047445
2021-01-07 06:00:00,37410.0,37170.68,37500.0,36752.4,11516.829,-0.6397219994653828
2021-01-07 07:00:00,37170.68,36906.64,37375.0,36751.0,9761.34,-0.7103448201647128
2021-01-07 08:00:00,36909.86,37296.56,37444.0,36337.36,18163.987,1.0476875284815415
2021-01-07 09:00:00,37296.46,37548.79,37563.32,36944.0,10599.592,0.6765521446271355
2021-01-07 10:00:00,37548.82,37101.2,37559.82,36951.1,9236.577,-1.192101376288263
2021-01-07 11:00:00,37103.6,37920.0,38055.0,37098.93,12755.161,2.2003255748768353
2021-01-07 12:00:00,37919.72,38003.1,38247.0,37558.8,21014.436,0.21988558987249213
2021-01-07 13:00:00,38004.04,38218.92,38497.33,37935.88,16916.523,0.5654135718202522
2021-01-07 14:00:00,38218.92,38491.67,38721.2,38125.19,16409.558,0.7136517724729009
2021-01-07 15:00:00,38491.67,39049.99,39050.0,38118.0,17240.749,1.4504956526957644
2021-01-07 16:00:00,39050.0,39172.67,39666.0,38978.01,38099.208,0.3141357234314936
2021-01-07 17:00:00,39174.72,39822.21,39899.5,39155.44,22543.772,1.6528261082657334
2021-01-07 18:00:00,39822.21,38994.41,40565.62,36690.56,101521.51,-2.0787394772916814
2021-01-07 19:00:00,38984.17,39128.05,39324.22,37648.0,49252.687,0.3690728826598198
2021-01-07 20:00:00,39128.04,39198.96,39277.06,38426.23,21676.418,0.18125109256686062
2021-01-07 21:00:00,39200.01,39798.19,40023.0,39200.0,18958.806,1.525968998477297
2021-01-07 22:00:00,39810.88,39747.87,40129.87,39215.0,14489.474,-0.1582733162391657
2021-01-07 23:00:00,39742.93,39498.92,39751.8,38630.0,21214.483,-0.6139708370771909
2021-01-08 00:00:00,39498.32,38877.92,39818.77,38851.27,12758.685,-1.570699715836019
2021-01-08 01:00:00,38877.92,38739.18,39097.95,37850.0,22389.9,-0.3568606550967695
2021-01-08 02:00:00,38740.71,37238.41,38744.0,36539.77,40852.802,-3.8778329049725615
2021-01-08 03:00:00,37238.41,38374.71,38500.0,37118.34,18853.031,3.0514192201009536
2021-01-08 04:00:00,38374.72,38702.63,38983.41,38186.65,13649.407,0.8544948340991053
2021-01-08 05:00:00,38707.65,38020.01,38748.19,37939.82,12343.619,-1.7764963773310944
2021-01-08 06:00:00,38027.88,38589.99,38745.03,37615.0,13709.471,1.4781523450689353
2021-01-08 07:00:00,38590.0,38965.76,39200.0,38352.55,11257.953,0.9737237626328117
2021-01-08 08:00:00,38965.8,38702.79,39055.26,38450.0,11106.558,-0.6749765178695215
2021-01-08 09:00:00,38702.66,39408.55,39416.0,38250.87,14272.696,1.8238798056774375
2021-01-08 10:00:00,39408.54,40839.01,41260.54,39258.94,36418.261,3.6298477436616556
2021-01-08 11:00:00,40833.78,41399.98,41800.0,40510.08,35861.565,1.386597077223819
2021-01-08 12:00:00,41399.98,41390.71,41900.4,40900.0,29525.397,-0.022391315164896394
2021-01-08 13:00:00,41390.8,41367.27,41736.65,40780.76,18095.809,-0.05684838176601107
2021-01-08 14:00:00,41374.43,41560.0,41665.09,41017.4,13050.653,0.44851373179038284
2021-01-08 15:00:00,41560.0,40879.4,42125.51,39726.37,53671.604,-1.637632338787292
2021-01-08 16:00:00,40877.97,41362.62,41689.84,40418.78,20673.602,1.185601926905865
2021-01-08 17:00:00,41357.01,41077.16,41639.36,40934.59,12127.883,-0.6766688404214872
2021-01-08 18:00:00,41077.15,39956.48,41231.33,39800.0,25909.785,-2.7282077748821383
2021-01-08 19:00:00,39979.22,40426.44,40786.22,39958.87,15785.442,1.1186311288714517
2021-01-08 20:00:00,40426.44,39111.84,40550.01,38890.52,41104.891,-3.2518322167373768
2021-01-08 21:00:00,39111.8,40130.39,40141.3,38655.0,22841.017,2.6043035605622764
2021-01-08 22:00:00,40130.39,40703.35,40878.53,39783.65,12937.392,1.4277459052852441
2021-01-08 23:00:00,40704.9,40637.23,41000.0,40511.0,8883.403,-0.16624534146994158
2021-01-09 00:00:00,40638.91,40341.75,41045.93,40014.66,14317.522,-0.7312203993660348
2021-01-09 01:00:00,40341.75,40249.0,40384.26,39806.83,12552.093,-0.22991070045300463
2021-01-09 02:00:00,40249.0,40018.25,40621.47,39545.0,13558.391,-0.5733061690973689
2021-01-09 03:00:00,40018.44,40275.85,40440.62,39775.0,6605.178,0.6432284716745486
2021-01-09 04:00:00,40275.84,40272.08,40555.0,39862.0,8199.781,-0.009335621553752229
2021-01-09 05:00:00,40270.0,39341.12,40270.0,39201.0,14002.883,-2.3066302458405694
2021-01-09 06:00:00,39341.02,39017.98,39693.41,38900.0,17329.994,-0.821127667762538
2021-01-09 07:00:00,39017.99,39683.38,39745.3,38733.28,12933.545,1.705341561674498
2021-01-09 08:00:00,39683.38,40210.89,40333.0,39330.24,11764.392,1.3292970508056574
2021-01-09 09:00:00,40210.89,40410.79,40863.48,40203.0,12925.431,0.49712901156876027
2021-01-09 10:00:00,40411.87,40441.62,40800.0,40155.0,9922.021,0.07361698431673663
2021-01-09 11:00:00,40437.01,40639.04,41375.0,40306.66,19769.797,0.4996165641327062
2021-01-09 12:00:00,40639.69,40966.22,40974.22,40467.0,10052.864,0.8034756170630211
2021-01-09 13:00:00,40968.99,41136.54,41345.0,40748.99,10949.044,0.4089678559320182
2021-01-09 14:00:00,41141.63,40910.39,41539.88,40771.46,11723.356,-0.5620584308399982
2021-01-09 15:00:00,40913.01,40600.0,41050.0,40250.0,11804.752,-0.7650622625908042
2021-01-09 16:00:00,40600.01,40071.32,40726.1,39850.0,13557.562,-1.3021917974897106
2021-01-09 17:00:00,40071.3,40493.46,40674.26,40057.6,7922.898,1.0535220968623333
2021-01-09 18:00:00,40493.46,40737.87,40886.39,40492.73,5149.68,0.6035789483042534
2021-01-09 19:00:00,40737.86,40769.42,40980.48,40543.31,5436.873,0.07747093244465388
2021-01-09 20:00:00,40769.42,40704.83,40878.82,40108.01,9911.448,-0.15842756654373918
2021-01-09 21:00:00,40704.84,40852.32,40892.0,40561.65,5593.315,0.3623156361749689
2021-01-09 22:00:00,40852.32,40327.21,40880.0,40173.69,6353.355,-1.285385995213982
2021-01-09 23:00:00,40327.21,40136.04,40459.82,39901.0,8546.63,-0.4740471755918603
2021-01-10 00:00:00,40136.05,40650.0,40826.38,40125.56,8596.548,1.2805196325996133
2021-01-10 01:00:00,40650.0,41251.21,41412.12,40529.74,15504.821,1.478991389913897
2021-01-10 02:00:00,41251.21,41072.87,41251.3,40935.0,6539.24,-0.432326712355823
2021-01-10 03:00:00,41074.08,40393.5,41123.53,40289.84,12621.957,-1.6569573804209412
2021-01-10 04:00:00,40388.17,40397.27,40666.66,40100.0,8089.329,0.022531350145348364
2021-01-10 05:00:00,40404.19,40526.4,40700.0,40318.68,5900.259,0.30246863010989483
2021-01-10 06:00:00,40526.4,40968.0,41153.43,40456.43,8218.221,1.08966007343361
2021-01-10 07:00:00,40971.56,41056.69,41120.0,40724.01,6922.494,0.20777827351461517
2021-01-10 08:00:00,41056.69,40888.59,41226.26,40651.13,8667.783,-0.40943388276065557
2021-01-10 09:00:00,40889.45,40861.92,41150.0,40800.0,6604.601,-0.06732788041902944
2021-01-10 10:00:00,40854.13,40492.12,40947.74,40000.0,19974.929,-0.8861038039483274
2021-01-10 11:00:00,40492.12,39233.99,40493.45,38847.01,36519.35,-3.107098368769046
2021-01-10 12:00:00,39233.99,39562.7,39800.0,38500.0,28890.943,0.8378194519598928
2021-01-10 13:00:00,39562.71,39837.77,40118.09,39453.12,13317.217,0.6952506539617678
2021-01-10 14:00:00,39837.77,39480.02,39877.55,39266.0,11365.381,-0.8980171329871125
2021-01-10 15:00:00,39480.01,39723.0,39973.0,39118.11,12426.684,0.6154760345805332
2021-01-10 16:00:00,39723.0,39287.33,39813.81,39222.0,11036.732,-1.0967701331722133
2021-01-10 17:00:00,39287.34,38597.2,39435.95,37233.0,54092.908,-1.7566473067405417
2021-01-10 18:00:00,38597.19,38182.27,38799.37,37802.87,23550.109,-1.0750005376039176
2021-01-10 19:00:00,38183.65,37531.91,38617.14,37184.9,18572.489,-1.706856206779598
2021-01-10 20:00:00,37533.15,37782.81,37868.01,35268.0,65989.262,0.6651719879626309
2021-01-10 21:00:00,37777.23,38106.46,38270.58,37577.7,25300.377,0.8715038132758699
2021-01-10 22:00:00,38105.52,38494.14,39080.0,37896.95,15298.881,1.0198522418799236
2021-01-10 23:00:00,38494.14,38221.67,38755.0,38000.0,12758.533,-0.7078220217414941
2021-01-11 00:00:00,38200.01,37286.62,38322.18,36770.22,25022.242,-2.3910726724940634
2021-01-11 01:00:00,37281.8,37300.48,37881.61,36750.0,18907.413,0.050104876910450374
2021-01-11 02:00:00,37300.49,36417.07,37476.32,36159.14,27395.924,-2.368387117702739
2021-01-11 03:00:00,36421.38,35473.52,36757.74,33600.0,78821.767,-2.6024823880918313
2021-01-11 04:00:00,35469.47,35561.68,36003.03,34335.01,39050.158,0.25997005311891924
2021-01-11 05:00:00,35561.18,34941.87,35946.65,34524.0,30328.232,-1.7415338861083844
2021-01-11 06:00:00,34937.9,32924.52,34937.9,32668.0,63800.85,-5.762739031252607
2021-01-11 07:00:00,32924.52,34399.95,34749.0,32600.0,52031.893,4.481249840544374
2021-01-11 08:00:00,34399.95,35455.56,35894.0,34150.0,29808.282,3.068638181160149
2021-01-11 09:00:00,35461.84,35800.0,35812.9,34940.0,19100.74,0.9535884206798166
2021-01-11 10:00:00,35800.0,35396.52,36399.99,35239.9,22367.002,-1.1270391061452603
2021-01-11 11:00:00,35394.05,34218.66,35508.25,34077.0,28432.12,-3.3208689031065934
2021-01-11 12:00:00,34225.1,34303.49,35146.14,33323.0,40460.253,0.22904242792570195
2021-01-11 13:00:00,34300.59,32846.12,34473.91,32780.71,51227.961,-4.240364378571897
2021-01-11 14:00:00,32846.12,33322.85,33800.0,31146.15,76541.128,1.4514043058966961
2021-01-11 15:00:00,33322.85,31618.49,33711.0,31450.0,36190.875,-5.114688569555116
2021-01-11 16:00:00,31618.49,31836.77,32302.67,30448.0,70036.096,0.6903555482883554
2021-01-11 17:00:00,31836.77,32863.18,33570.58,30750.0,51043.323,3.223976552897797
2021-01-11 18:00:00,32863.21,32578.37,33345.08,32443.64,21091.346,-0.8667443016065691
2021-01-11 19:00:00,32578.36,32282.08,32750.1,31270.0,27047.194,-0.9094380441495485
2021-01-11 20:00:00,32284.74,33494.81,33528.35,31441.65,29254.123,3.748117531688333
2021-01-11 21:00:00,33494.78,33994.94,34490.0,33140.14,30315.971,1.4932476045521228
2021-01-11 22:00:00,33995.43,34396.18,34921.64,33708.0,17293.855,1.178834919870112
2021-01-11 23:00:00,34396.19,35408.46,35619.0,34396.19,20706.903,2.942971300018975
2021-01-12 00:00:00,35406.92,34960.01,35536.55,34307.54,21312.998,-1.2622108898486406
2021-01-12 01:00:00,34960.0,34317.15,35500.0,33953.03,16764.329,-1.83881578947368
2021-01-12 02:00:00,34317.16,34427.99,34650.0,33727.32,13393.215,0.32295796039064556
2021-01-12 03:00:00,34427.98,35020.0,35038.62,34209.21,10053.84,1.719589705814854
2021-01-12 04:00:00,35019.09,35335.12,35383.98,34543.79,15003.266,0.9024506347823604
2021-01-12 05:00:00,35338.88,35942.45,35946.29,35003.59,14852.676,1.7079488653856594
2021-01-12 06:00:00,35940.07,36026.66,36400.0,35750.0,17895.842,0.24092885740067782
2021-01-12 07:00:00,36026.67,36452.84,36693.44,35661.77,16442.734,1.1829292021716085
2021-01-12 08:00:00,36447.1,35814.68,36550.0,35664.07,17107.199,-1.7351723456735881
2021-01-12 09:00:00,35814.67,35970.72,36215.0,35507.38,13425.555,0.4357153088385372
2021-01-12 10:00:00,35970.23,35133.4,36188.76,34789.92,22208.929,-2.326451624023538
2021-01-12 11:00:00,35127.34,35451.0,35918.08,35127.34,18018.701,0.9213905749766521
2021-01-12 12:00:00,35452.47,35042.49,35720.0,34913.38,14433.883,-1.1564215412917724
2021-01-12 13:00:00,35042.49,33348.64,35450.0,33321.6,35277.107,-4.833703312749747
2021-01-12 14:00:00,33348.64,33450.28,34100.0,32600.0,43001.939,0.3047800450033327
2021-01-12 15:00:00,33450.23,33861.95,34315.86,33439.07,24484.388,1.2308435547378713
2021-01-12 16:00:00,33861.94,35026.82,35037.13,33840.77,21571.038,3.440086421510396
2021-01-12 17:00:00,35022.95,35050.0,35330.0,34603.7,16577.039,0.07723507014686916
2021-01-12 18:00:00,35048.53,35079.99,35584.79,34842.13,12821.991,0.08976125389566732
2021-01-12 19:00:00,35080.0,34722.18,35081.85,34218.01,14923.844,-1.020011402508551
2021-01-12 20:00:00,34722.18,34294.85,34722.61,33752.0,19837.387,-1.2307118965456711
2021-01-12 21:00:00,34294.86,34745.23,34896.98,33839.82,14396.556,1.3132288628675044
2021-01-12 22:00:00,34748.29,33767.47,35075.21,33366.0,14876.138,-2.8226424955012166
